x,y,freshwater_hci,popden2010,maxRDD,meanUSE,maxDOF,minCSI,maxSED
-78.875,9.375,,,5.45776669341739,1.20645398550695,1.0,1.26044396126624,1.0
-78.625,9.375,,,1.0,1.19450650002697,1.0,1.10003782971071,1.0
-78.375,9.375,,,1.0,1.36997372207075,1.0,1.17856016253481,1.0
-78.125,9.375,,,1.0,1.47414741539719,1.0,1.11574229627553,1.0
-76.125,9.375,,,11.7648370195143,1.42326732673267,1.0,1.5105143632039,1.0
-75.875,9.375,,,15.1360105760027,1.26157777734322,89.6273320264155,37.5288632836672,27.4321735495388
-75.625,9.375,,,21.4137218966342,1.02203769037629,1.0,1.82771588316058,1.0
-75.375,9.375,11.2189414176709,4.69674922452115,16.5809820194056,1.1793179382192,1.0,3.14114259021117,1.0
-75.125,9.375,6.12136564130708,1.60264833138721,12.3507395829305,1.20933523567596,1.0,2.23018532932395,1.0
-74.875,9.375,1.0,,12.7336823114074,1.00660066092663,1.0,3.90177056340888,11.8383020457655
-74.625,9.375,1.0,,10.9466156156937,1.02831335498555,1.0,5.04250856909421,11.8615886952617
-74.375,9.375,1.0,,9.5846147820501,1.0,1.0,2.07354857189821,1.0
-74.125,9.375,4.05668244917705,1.16199229908462,12.1899038258165,1.0,1.0,1.4494263299621,1.0
-73.875,9.375,4.86068965323737,1.22676153879355,14.5207499513532,1.03366336610058,1.0,1.66285297658184,1.13727414962089
-73.625,9.375,15.52487663346,1.13049243936444,15.3964127644454,1.10986902572141,100.0,41.4421572543607,54.5770210794883
-73.375,9.375,14.522745767469,1.09105860390285,14.1071716157517,1.01191475249753,100.0,41.4421572543607,54.5770210794883
-73.125,9.375,1.0,1.00803324159714,2.39677606242718,1.00247524863127,1.0,1.06349227452042,1.0
-72.875,9.375,1.0,1.01379605913811,1.0,1.0,1.0,1.03721240959545,1.0
-72.625,9.375,3.00044394426867,1.03487938937574,7.96221317631183,1.07779347217909,1.0,1.27604267384746,1.0
-72.375,9.375,1.0,,4.89994629774943,1.06435643859429,1.0,1.19756566415919,1.0
-72.125,9.375,1.0,,1.0,1.0,1.0,1.0,1.0
-71.875,9.375,,,5.43351362247278,1.07347576482461,1.0,1.21944163105275,1.0
-71.625,9.375,,,1.0,1.28712872467419,1.0,1.03721240959545,1.0
-71.125,9.375,,,7.58565251189883,1.1468646845015,76.157817274037,40.0444446223797,81.3984257159847
-70.875,9.375,4.41281398125255,1.52461806146225,9.54249070422484,1.01434633430868,1.0,1.66888095364712,1.0
-70.625,9.375,14.8490108951809,3.77337531288071,8.72426977252016,1.04996546881624,60.7050602978999,20.0560843590463,1.0
-70.375,9.375,7.95076411460513,2.00310886496364,8.26601462789101,1.10983192773149,10.8175239940681,5.79234963596457,1.0
-70.125,9.375,4.70724783175408,1.46958526998463,11.2019104532676,1.08360837001612,1.0,1.59517042707689,1.0
-69.875,9.375,4.76760606485523,1.44700590926822,7.17079804675414,1.48701661884195,1.0,1.89844263662206,1.0
-69.625,9.375,3.18052828951049,1.09183896001023,5.77688594855884,1.49546206587612,1.0,1.33812781607751,1.0
-69.375,9.375,13.5689744703768,1.40752054677151,8.96807661150942,1.2046204345061,9.27709541698494,34.1917510079865,26.0704588181902
-69.125,9.375,15.9815586264689,1.63652861472404,8.99998882029316,1.74711228597282,9.27709541698494,34.1917510079865,26.0704588181902
-68.875,9.375,10.2023370647998,1.27669159728702,9.59610325275081,1.63086127526689,1.0,10.864786582418,6.25292098168099
-68.625,9.375,6.59152215493971,1.08324332107412,7.55501784900628,1.19519093544176,1.0,6.59346627716971,4.85962688332737
-68.375,9.375,2.39724674233321,1.02785023132173,6.22875855700805,1.00090009077351,1.0,1.20494578144338,1.0
-68.125,9.375,12.8488748044566,1.02248019953765,6.20195275486106,1.1980197954886,94.6195923455871,57.6528228155457,88.5016186402576
-67.875,9.375,2.83898941103681,1.00407521102098,5.1169475706497,1.42918639253862,1.0,1.3976522011332,1.0
-67.625,9.375,16.6436567777386,1.05152383889302,6.31938877672252,1.8976896706194,100.0,79.7024339732557,96.3978304721341
-67.375,9.375,22.6669357861563,1.00961734384003,13.9373996470234,2.92269617024035,93.9864734611889,69.2886050384824,39.7677884243503
-67.125,9.375,25.8145725625396,1.20057814782209,14.7122213155916,3.72245264525461,90.3014079178914,68.1614337581219,49.963390237034
-66.875,9.375,13.0101769269737,1.11288100038425,5.61222038646736,1.17534332641281,100.0,62.0408577494102,49.963390237034
-66.625,9.375,12.0078515367579,1.02451356625793,5.75518560881662,1.15152820207105,100.0,52.2891809444616,88.7135873926748
-66.375,9.375,9.42955266610709,1.04331230689393,14.1799303564695,1.16013772416823,1.0,10.0435313611928,30.8484030242013
-66.125,9.375,1.0,,14.1799303564695,1.21667936886891,100.0,54.6134268883431,89.9821441952545
-65.875,9.375,15.3906712489827,1.1355590407211,8.64895782848396,1.24932492133414,100.0,63.433029628036,93.1690631526532
-65.625,9.375,1.0,,6.52107201000251,1.50817408420072,100.0,77.042562654703,94.5508144869663
-65.375,9.375,22.7636387464894,1.4637556996676,10.3760303837238,2.49381207003452,100.0,76.349398169187,94.5508144869663
-65.125,9.375,15.8403672319203,1.05355781051192,5.95431611089423,2.19512174625208,70.1878764841816,62.0703291184831,73.2796244101949
-64.875,9.375,1.0,,9.50036757063157,2.94231636689441,100.0,79.4722151048113,95.1647314694848
-64.625,9.375,16.3379939794352,1.44443836542639,8.86212906034866,2.24554456106507,99.4426160755724,32.8999132213026,1.0
-64.375,9.375,11.4283498993076,1.97515782743397,9.48760344250367,1.44743045957962,32.2180247542882,11.2500861139581,1.0
-64.125,9.375,2.66834604776467,1.01167828139692,6.26577622819655,1.14789603665324,1.0,1.26661546159499,1.0
-63.875,9.375,3.37704553960744,1.03869956392463,7.15931004816943,1.29728358570892,1.0,1.46690595268023,1.0
-63.625,9.375,3.56390230000702,1.04422399608215,7.85116016274632,1.29586487713427,1.0,1.48067663211634,1.0
-63.375,9.375,3.78373232454577,1.12875390170824,7.81031268658024,1.36008342303852,1.0,1.48067663211634,1.0
-63.125,9.375,3.18229065414379,1.12832566299061,7.92008957060257,1.09601657431905,1.0,1.2900173073948,1.0
-62.875,9.375,2.26205425017974,1.05855096094679,5.38628408224276,1.05610560662676,1.0,1.17040199808555,1.0
-62.625,9.375,1.0,1.01724106744669,1.0,1.08685868948993,1.0,1.05291687616027,1.0
-62.375,9.375,1.0,1.00931895915234,1.0,1.04606112483704,1.0,1.03721240959545,1.0
-62.125,9.375,1.0,1.01661087926662,1.0,1.0,1.0,1.0731838717319,1.0
-61.875,9.375,1.0,1.01881999485564,1.68577869339745,1.0,1.0,1.01862992390548,1.0
-61.625,9.375,1.0,1.02232238001162,1.0,1.0,1.0,1.0,1.0
-61.375,9.375,1.0,1.03257345312303,1.0,1.0,1.0,1.00580347646581,1.0
-61.125,9.375,1.0,1.03388728924317,1.0,1.0,1.0,1.0,1.0
-60.875,9.375,,,1.0,1.00110011027739,1.0,1.03721240959545,1.0
-13.625,9.375,,,2.33933465315564,1.01485148551736,1.0,1.0611354714573,1.0
-13.375,9.375,,,10.8189677247907,1.01082201420081,1.0,1.39320297996597,1.0
-13.125,9.375,5.75882534546568,1.54118101195534,17.5842927234008,1.01271764661121,1.0,1.6706636636564,1.0
-12.875,9.375,6.44143255892578,1.42178488249826,22.6901989172001,1.00202791503455,1.0,1.88006410504332,1.0
-12.625,9.375,4.93953241204665,1.45158171653748,14.2654541695472,1.0,1.0,1.53454317904935,1.0
-12.375,9.375,4.83999497462434,1.64526459014062,12.5766754150391,1.0,1.0,1.46528942750232,1.0
-12.125,9.375,5.95438277858414,1.46034044204372,19.4990082542495,1.0,1.0,1.74918599648051,1.0
-11.875,9.375,4.60170101195913,1.19530959884719,14.6062737644309,1.0,1.0,1.54852536645266,1.0
-11.625,9.375,5.15981551412904,1.19326452512552,17.5842927234008,1.00375554976192,1.0,1.6706636636564,1.0
-11.375,9.375,3.96308331255725,1.1177932862008,12.0954438011245,1.0,1.0,1.4455512018487,1.0
-11.125,9.375,5.06604060822859,1.14724345431469,17.5842927234008,1.0,1.0,1.6706636636564,1.0
-10.875,9.375,5.69903692010106,1.14186531541371,21.4137218966342,1.0,1.0,1.82771588316058,1.0
-10.625,9.375,4.98816592047427,1.10653239016486,17.5842927234008,1.0,1.0,1.6706636636564,1.0
-10.375,9.375,5.28387398459184,1.14545550676856,18.8607697439666,1.0,1.0,1.72300433168317,1.0
-10.125,9.375,4.85809763175578,1.26901047654671,15.2866354083071,1.0,1.0,1.57642175655554,1.0
-9.875,9.375,5.09740960426117,1.16395581476759,17.5842927234008,1.0,1.0,1.6706636636564,1.0
-9.625,9.375,4.49445369219129,1.08962846864568,15.0313405707331,1.0,1.0,1.56595966603496,1.0
-9.375,9.375,4.69768462135825,1.07326513469809,16.3078166470669,1.0,1.0,1.6183078879177,1.0
-9.125,9.375,3.38687176681625,1.11891031265259,9.43782069895527,1.0,1.0,1.34765322845761,1.0
-8.875,9.375,4.17115314061882,1.10540374523342,13.214913925322,1.0,1.0,1.49146353844369,1.0
-8.625,9.375,5.40558010935491,1.03639808326665,16.5631114846409,1.0,4.06532783319454,2.2898532376431,1.0
-8.375,9.375,2.96921220590171,1.05075095918509,8.22389102218175,1.0,1.0,1.28676914932704,1.0
-8.125,9.375,3.26676926464011,1.03373748462389,9.57057405226301,1.0,1.0,1.34199539033493,1.0
-7.875,9.375,4.31355283082148,1.09189421233564,13.8965531150893,1.00585058663446,1.0,1.53512482595916,1.0
-7.625,9.375,2.8620545127168,1.29700244063198,6.58234228001963,1.0,1.0,1.21944163105275,1.0
-7.375,9.375,2.14861568545978,1.08578317973873,5.1680064437413,1.0,1.0,1.16144312490331,1.0
-7.125,9.375,2.72488347399916,1.11221506601513,6.90273813682027,1.00960096362794,1.0,1.23258534044322,1.0
-6.875,9.375,1.59995526389032,1.06815892723527,3.69878216545181,1.00247524770917,1.0,1.10118601581838,1.0
-6.625,9.375,16.1067540758748,1.15611674171863,11.782707554279,1.01592768315632,100.0,65.2187838412748,93.553350467493
-6.375,9.375,16.2406222589598,1.1710258993772,7.85116016274632,1.27979460919257,100.0,78.814440434522,95.147984570796
-6.125,9.375,15.999443497559,1.25010966664494,5.74752694309348,1.55940598780566,100.0,78.814440434522,95.147984570796
-5.875,9.375,8.21076991398981,1.30221572252783,5.45776669341739,1.00279258711651,49.2473677833482,16.3264737270846,1.0
-5.625,9.375,21.0291684917865,3.94271340700659,8.47025153660538,1.0,100.0,65.9521575021272,93.5963772311069
-5.375,9.375,8.63599271376697,1.48089191701153,6.36917104815493,1.03859366240478,33.9293678208153,13.6842935392172,25.8177370128065
-5.125,9.375,2.0478833623424,1.172704699606,4.527215202256,1.00615466990978,1.0,1.13668158502862,1.0
-4.875,9.375,2.39234302906523,1.09506575482907,5.24459498943669,1.1064356506461,1.0,1.21112483562809,1.0
-4.625,9.375,2.96690811524571,1.07699815589603,7.52438224188172,1.08910891236645,1.0,1.25808715820312,1.0
-4.375,9.375,2.62074897512142,1.04701207710965,6.48915980121877,1.08235823636008,1.0,1.21562693378713,1.0
-4.125,9.375,4.58196985714644,1.00121611434192,5.858579956659,1.27031567073104,1.0,3.59351280892249,7.81744352661737
-3.875,9.375,1.0,1.0,1.20710001723601,1.0,1.0,1.00580347646581,1.0
-3.625,9.375,1.0,1.0,1.78789679366763,1.00424328247214,1.0,1.02281476011371,1.0
-3.375,9.375,2.36378025262608,1.032556637679,6.0960047315843,1.0,1.0,1.1994994512879,1.0
-3.125,9.375,3.1239580382503,1.21952276123632,7.37248128003413,1.0,1.0,1.35754877978032,1.0
-2.875,9.375,3.61017924835225,1.21074230364054,9.85012243289759,1.0,1.0,1.35346969755569,1.0
-2.625,9.375,8.53416823444353,1.16215597579975,5.93644557612957,1.17547928106667,35.7843417932491,15.9861876232789,13.6475496953077
-2.375,9.375,2.74869882032018,1.21988314803284,6.48915980121877,1.00787001855598,1.0,1.21562693378713,1.0
-2.125,9.375,1.59401736327148,1.06014511962928,3.31711556651805,1.04752475451125,1.0,1.17856016253481,1.0
-1.875,9.375,2.93839361458963,1.05052434719435,7.83711848872723,1.03012429236776,1.0,1.28661807220761,1.0
-1.625,9.375,1.70064816475914,1.04574060233513,4.00258338097299,1.01035103792011,1.0,1.11364232431544,1.0
-1.375,9.375,8.07792087943386,1.09205988079014,2.60867116474869,2.60018853857966,6.14246425062123,15.0131074508818,23.1938296025342
-1.125,9.375,10.7253769405631,1.36612110798902,5.77688594855884,1.35643561877827,71.6735688766631,23.5329656317683,22.4660136912129
-0.875,9.375,18.4400171128562,4.75402208838132,6.01048091850658,1.0,100.0,49.4256010149965,85.4565837595722
-0.625,9.375,2.71378137066612,1.53031207547329,5.3058662036858,1.00110011027739,1.0,1.16710096302599,1.0
-0.375,9.375,2.8792008127068,1.29333141416606,6.65510196496945,1.0,1.0,1.22243295801748,1.0
-0.125,9.375,4.07117438074489,1.67046720438664,6.0960047315843,1.0627062677747,1.0,1.91157123830059,1.0
0.125,9.375,8.58147471585477,1.51671784939152,3.8621711258841,1.38419721976365,27.4241343583211,16.2397403528195,9.19509075655796
0.375,9.375,7.98607933890794,1.50749465026478,4.11746643557407,1.07529357370764,26.7199355776947,16.143791274269,9.19509075655796
0.625,9.375,2.37827433384201,1.41264533642495,4.72123976981286,1.0,1.0,1.14311747031637,1.0
0.875,9.375,2.81597988563711,1.43521616954615,5.91346910684416,1.0,1.0,1.19201358002011,1.0
1.125,9.375,2.19843526343823,1.6608980032477,3.68984666201148,1.0,1.0,1.10082343073175,1.0
1.375,9.375,2.8217278062694,1.58548307890939,5.45776669341739,1.0,1.0,1.17333289420251,1.0
1.625,9.375,9.79530261488827,1.37497956799989,7.30355187217788,1.0,44.9817355316464,19.1763849541692,26.6661842270653
1.875,9.375,6.83170968006665,1.15224230702561,6.54021867431036,1.00458826464002,17.7278310945719,9.35139420008895,19.5556319586121
2.125,9.375,2.60260815016533,1.1810498514978,6.21216415178658,1.0,1.0,1.20426593440594,1.0
2.375,9.375,1.95688977615818,1.13455206155777,4.22979652291477,1.04785477097082,1.0,1.13144676284035,1.0
2.625,9.375,16.0674177154221,3.59013009779524,5.18460084896276,1.00360036099164,100.0,47.9318222196976,82.6140375420599
2.875,9.375,11.3033268642086,1.20223680935284,5.18460084896276,1.02483932998511,100.0,46.1990431983872,78.0304861540842
3.125,9.375,3.08025032156897,1.23961399687399,7.60480012043868,1.0,1.0,1.26138063940671,1.0
3.375,9.375,1.98016390877053,1.11432562370111,4.50040940010902,1.00660066092663,1.0,1.1461087972811,1.0
3.625,9.375,3.55950108398944,1.09420323578438,10.40411278753,1.001611789043,1.0,1.3761841424621,1.0
3.875,9.375,1.98786742311808,1.08062183060268,4.63316298947476,1.00585058663446,1.0,1.15521119372679,1.0
4.125,9.375,1.0,1.05674018954286,1.28751801382197,1.06683169113527,1.0,1.05291687616027,1.0
4.375,9.375,1.26740047261733,1.06384849341789,2.84226637075443,1.03839652815668,1.0,1.06606058555074,1.0
4.625,9.375,1.0,,6.52107201000251,3.11982230384751,96.9570424297068,58.9525657125039,90.5204244179301
4.875,9.375,1.0,,5.13864743827593,1.17669459616784,96.9288136699412,58.6385556966952,89.0177962803605
5.125,9.375,3.54641980643246,1.54056909060714,5.91346910684416,1.0,1.0,1.70992105314047,1.0
5.375,9.375,1.8727023350401,1.3176683152076,3.68984666201148,1.0,1.0,1.10082343073175,1.0
5.625,9.375,3.57058280973756,1.24109900823914,9.50036757063157,1.0,1.0,1.33912492506575,1.0
5.875,9.375,13.3605178804402,1.40968242494187,6.8618906606542,1.22651041734337,61.2505204606764,41.7312395454633,59.6869893593363
6.125,9.375,5.91737082169297,1.47371300966433,10.5636728872167,1.02483932998511,1.0,3.07377730265702,7.26844957559416
6.375,9.375,4.30875638351506,1.361151408441,3.86983002766524,1.07496463426269,1.0,4.12779704178914,10.7032369859148
6.625,9.375,3.46172469410675,1.84194091523048,6.60659582308023,1.0,1.0,1.22044629389697,1.0
6.875,9.375,2.53756917845578,1.64443832812923,4.53615070569633,1.0,1.0,1.13553339892095,1.0
7.125,9.375,12.10852512853,2.06992024242288,6.15982914915179,1.07150715176422,81.713587694829,26.6636310237469,1.0
7.375,9.375,11.8843239640904,2.73199305675998,4.72123976981286,1.0,81.713587694829,26.6636310237469,1.0
7.625,9.375,3.2418977331403,1.56496273409022,6.80572632515785,1.0,1.0,1.22860445834623,1.0
7.875,9.375,3.01307658655948,2.12599582011157,4.70209263338901,1.0,1.0,1.1423394231513,1.0
8.125,9.375,3.69038629869682,3.24155410917679,4.57699794580441,1.0,1.0,1.13721035494663,1.0
8.375,9.375,3.60096516796378,2.56736290336835,4.88845806310673,1.11071106673467,1.0,1.15201591265084,1.0
8.625,9.375,3.60736333507434,2.24415996287129,5.58541411220437,1.09094240435279,1.0,1.17856016253481,1.0
8.875,9.375,17.3620699008439,2.88883896157293,4.81952841919247,1.04991748265111,100.0,79.0506344030399,96.4439014397045
9.125,9.375,17.17098319303,3.3850903558259,5.25225412727583,1.07410741914617,60.8963352618831,58.3326811837678,47.0015497490911
9.375,9.375,24.1746234665169,2.94191223559993,18.8607697439666,1.05226801911203,100.0,61.0160261097521,92.6269908942799
9.625,9.375,3.33425515303499,1.8519921468036,6.00665158564501,1.02444938798942,1.0,1.2115478515625,1.0
9.875,9.375,2.68558629654458,1.95620644210589,3.75622357472335,1.06490649061628,1.0,1.19086539391244,1.0
10.125,9.375,3.14760634144434,1.53520620695435,6.60659582308023,1.0,1.0,1.22044629389697,1.0
10.375,9.375,1.30444674000284,1.27740558421258,2.56144150648967,1.0,1.0,1.05454095519415,1.0
10.625,9.375,1.97661768480234,1.11865954528941,4.38169701264636,1.04263486469736,1.0,1.12919571376083,1.0
10.875,9.375,2.07442427619074,1.15896609455052,4.30893779981254,1.02390726972925,1.0,1.20996909566445,1.0
11.125,9.375,2.97731732237972,1.52339292044687,5.91857456924892,1.0,1.0,1.23934604153775,1.0
11.375,9.375,10.9037671462773,1.35587704653787,4.58082727866598,1.58415843944738,17.1145675205948,26.9031713504602,42.4678122643197
11.625,9.375,1.0,,8.30048003999314,1.34828188041649,16.9438522641021,26.8822169539952,42.512840799766
11.875,9.375,1.0,,4.81952841919247,1.08427915832784,16.2203354410606,26.7220072226949,43.982201755637
12.125,9.375,1.0,,6.05260499633185,1.44897180028481,100.0,64.9756705406869,92.2495247113823
12.375,9.375,15.7352793237352,3.04940667482886,4.75187514087941,2.0493476697714,34.3455966156308,28.1655415449992,21.9873579421846
12.625,9.375,14.5940563268559,2.48565437770126,5.13864743827593,1.862767722347,33.8330863726021,27.558166201752,22.4767326128365
12.875,9.375,18.1472935725397,1.53908210225625,5.73093253787201,2.67707522552792,75.519848814105,56.6946237394125,44.958231708791
13.125,9.375,16.2275335827346,1.30484464144943,6.60659582308023,1.89410247425042,75.4309928063119,56.6447531822884,45.1157862597173
13.375,9.375,27.0279288623086,3.50972709089223,10.9466156156937,2.31998179218557,77.4848786911162,59.1061091659093,48.5081209994779
13.625,9.375,21.8258829578892,2.19948634062663,4.53615070569633,3.1618597483871,100.0,79.3024950688428,92.8304388971612
13.875,9.375,5.99295960797992,1.69991738725417,7.75542448062708,2.1819540769747,1.0,1.75965564085705,1.0
14.125,9.375,2.42446363804454,1.17766367326869,5.65179126097424,1.0,1.0,1.18128710454053,1.0
14.375,9.375,2.1855374721705,1.23269816141317,4.7416632718379,1.0,1.0,1.14395594832921,1.0
14.625,9.375,2.61908812483161,1.45231612247996,5.20247138372742,1.01636694467599,1.0,1.16285569596999,1.0
14.875,9.375,2.89610640557831,1.53389171798631,5.35692507677739,1.04510450348406,1.0,1.2380845475905,1.0
15.125,9.375,2.36351669305816,1.26615765661296,5.13864743827593,1.0,1.0,1.16023450794787,1.0
15.375,9.375,3.62221894894177,1.48153098502962,8.46003966756386,1.0,1.0,1.29646074653852,1.0
15.625,9.375,3.90536697535552,1.72809338805699,8.46003966756386,1.0,1.0,1.29646074653852,1.0
15.875,9.375,3.36231896027588,1.75064949706049,6.57468361429649,1.0,1.0,1.21913192295792,1.0
16.125,9.375,5.86382383621536,1.67535643766422,17.2651744124913,1.0,1.0,1.65756527740176,1.0
16.375,9.375,4.03804285688036,1.47623552544282,9.92543437693379,1.01116494930322,1.0,1.3722561373569,1.0
16.625,9.375,2.66331105511721,1.18962937947547,6.37682924176207,1.0,1.0,1.21101908164449,1.0
16.875,9.375,4.39442888416964,1.1721214593047,13.7548635501673,1.0,1.0,1.51360389029626,1.0
17.125,9.375,2.9240595833426,1.14118390449203,7.53204090760486,1.0,1.0,1.25839686629796,1.0
17.375,9.375,2.64216127999504,1.27515364991556,5.95431611089423,1.0,1.0,1.19369053604579,1.0
17.625,9.375,2.02396730248511,1.21512823175676,4.35489097444138,1.0,1.0,1.12809285078899,1.0
17.875,9.375,3.27203181289344,1.21307011583064,8.46642173162781,1.0,1.0,1.29671757764155,1.0
18.125,9.375,2.13616790543464,1.13548646764,4.8412285228767,1.02376238175548,1.0,1.14804258440981,1.0
18.375,9.375,3.01342951395531,1.13838806305781,7.88307189941406,1.0,1.0,1.27278696192373,1.0
18.625,9.375,2.38352095332783,1.13367715684494,5.70285013406584,1.0,1.0,1.18337952264465,1.0
18.875,9.375,2.25074664517365,1.21286967308214,4.85016379025903,1.0,1.0,1.18881829894415,1.0
19.125,9.375,1.30804949267964,1.09186284612901,2.9597021565579,1.0,1.0,1.07087239180461,1.0
19.375,9.375,1.0,1.02411167013763,1.9551152049905,1.0,1.0,1.02968121519183,1.0
19.625,9.375,1.0,1.00826850843312,1.0,1.0,1.0,1.02150794303063,1.0
19.875,9.375,1.0,1.0057206071987,1.0,1.0,1.0,1.0,1.0
20.125,9.375,1.0,1.00156534370957,1.0,1.0,1.0,1.0,1.0
20.375,9.375,1.0,1.01688492416155,1.0,1.0,1.0,1.0,1.0
20.625,9.375,1.0,1.00882509077835,1.0,1.00895804122533,1.0,1.00580347646581,1.0
20.875,9.375,1.0,1.00118620044524,1.0,1.00895804122533,1.0,1.00580347646581,1.0
21.125,9.375,1.0,1.0,1.0,1.00141442703581,1.0,1.00580347646581,1.0
21.375,9.375,2.41456968703538,1.0,6.43682432646799,1.0,1.0,1.21348163869121,1.0
21.625,9.375,1.95420852400517,1.0,4.93058166881599,1.0,1.0,1.151706204556,1.0
21.875,9.375,1.73083390057034,1.0,4.28213176160756,1.0,1.0,1.1251166315362,1.0
22.125,9.375,1.4026071624028,1.0,3.42689268659837,1.0,1.0,1.09003652440439,1.0
22.375,9.375,2.32204133172237,1.0039254654162,6.0960047315843,1.0,1.0,1.1994994512879,1.0
22.625,9.375,2.80836398581606,1.00351654472623,7.88307189941406,1.0,1.0,1.27278696192373,1.0
22.875,9.375,3.29085086017907,1.0,9.92543437693379,1.0,1.0,1.35655167079208,1.0
23.125,9.375,2.09191431397911,1.0,5.21906531683289,1.01772968353021,1.0,1.17924000957225,1.0
23.375,9.375,2.906507279821,1.0,6.94741447373192,1.14568600265106,1.0,1.34435219339805,1.0
23.625,9.375,2.67636787126104,1.02432957380125,5.13864743827593,1.36866631484268,1.0,1.28588534817837,1.0
23.875,9.375,2.23089098939974,1.07664684257885,3.19457384619382,1.5379537450205,1.0,1.30420344890934,1.0
24.125,9.375,2.46454719558235,1.10207478893865,4.72123976981286,1.15127792157749,1.0,1.34786473642481,1.0
24.375,9.375,4.19625595662005,1.19431101449645,9.19656659116839,1.40361089517574,1.0,1.43157656830136,1.0
24.625,9.375,3.42448439416015,1.11014159156544,5.10673570160819,1.7003873197159,1.0,1.50837662196395,1.0
24.875,9.375,2.4943710063318,1.0,5.56371424457814,1.24469591249334,1.0,1.18903736076733,1.0
25.125,9.375,1.40395277145484,1.0,2.81928978344001,1.1155115495814,1.0,1.18903736076733,1.0
25.375,9.375,1.8408796248779,1.0,4.59486848056907,1.0,1.0,1.13793552511989,1.0
25.625,9.375,1.0,1.0,2.01383309789223,1.0,1.0,1.03208334139078,1.0
25.875,9.375,1.79561764274663,1.0,4.4646678584637,1.0,1.0,1.13259494894802,1.0
26.125,9.375,1.23967715270931,1.01118143279069,1.81980870737888,1.13154173192411,1.0,1.57119448822324,1.0
26.375,9.375,1.0,1.05642511112855,1.0,1.20896301647224,1.0,1.57119448822324,1.0
26.625,9.375,1.0,1.10641223664331,1.0,1.0,1.0,1.0,1.0
26.875,9.375,2.46013353644497,1.17461849557291,5.77688594855884,1.0,1.0,1.1864161727452,1.0
27.125,9.375,1.0,1.14878478026626,1.71258467258793,1.0,1.0,1.01972523302135,1.0
27.375,9.375,1.0,1.17928382783833,1.28241213831571,1.00810081135518,1.0,1.03721240959545,1.0
27.625,9.375,2.18587605626915,1.38387417439187,4.29362023230826,1.0,1.0,1.12558497060644,1.0
27.875,9.375,1.0,1.31284205040129,1.41388918503676,1.0,1.0,1.00748043249149,1.0
28.125,9.375,1.48970142507762,1.13258274770019,3.25201525546537,1.00360036099164,1.0,1.08286791508741,1.0
28.375,9.375,2.11575915870061,1.17754421316751,4.50040940010902,1.01980198137831,1.0,1.17856016253481,1.0
28.625,9.375,2.65976403513494,1.19817947397138,4.81952841919247,1.17461746281917,1.0,1.35132440245978,1.0
28.875,9.375,1.83534380458834,1.15805353858683,2.99544358017421,1.19079476830983,1.0,1.26064791537748,1.0
29.125,9.375,2.2245895308467,1.16610428189287,4.39446184894826,1.10784051294374,1.0,1.20996909566445,1.0
29.375,9.375,1.12522277921679,1.13272284812266,2.49378822817661,1.00052110518854,1.0,1.0517686900526,1.0
29.625,9.375,2.76833324039164,1.32603598113107,5.16290050922054,1.14242192542199,1.0,1.255465970181,1.0
29.875,9.375,11.1359091622215,1.21892605087545,7.01506775204498,1.12825235222826,89.4136938718286,29.2378869387183,1.0
30.125,9.375,9.00886561326148,1.04650569212909,4.72123976981286,1.06210621571777,88.3717074252591,28.8057837155786,1.0
30.375,9.375,1.0,,5.00206427999062,15.123185072795,100.0,49.729046963229,22.4501751437046
30.625,9.375,15.4503415101591,1.09281849743116,9.64205619132165,1.78217817061018,100.0,41.9707723183207,8.34457000883499
30.875,9.375,17.4442513671578,1.10838780603786,4.42637358561601,5.6690244391413,100.0,42.202615265799,8.34457000883499
31.125,9.375,26.735371472293,1.29882342154437,11.8401489635505,7.72859648902817,100.0,42.6565680173364,8.34038186781477
31.375,9.375,20.9536518456776,1.27468070771435,5.35437187345901,7.45112966782976,100.0,42.7811650946589,8.2231875693444
31.625,9.375,26.1744051082807,1.37887895107269,11.0193743564115,7.20522002418442,100.0,42.9766437794903,8.20050428409388
31.875,9.375,6.94852345782268,1.10375863490718,7.65585946564627,1.00833767711526,23.746919159842,8.68723652150371,1.14752788945
32.125,9.375,6.36546557600486,1.03717855371461,6.18152854466202,1.03060305856242,24.6444286686359,8.92244848874536,1.14760932945969
32.375,9.375,1.07888079836241,1.00797271669501,2.67632444306175,1.0,1.0,1.05925456132039,1.0
32.625,9.375,2.06861023160635,1.00388603727564,5.26629485706292,1.0,1.0,1.16547688399211,1.0
32.875,9.375,1.0,1.03923708274223,2.34316398601721,1.01485148736156,1.0,1.04558963586788,1.0
33.125,9.375,1.0,1.06361125512879,1.0,1.03818954217552,1.0,1.00580347646581,1.0
33.375,9.375,1.0,1.05057602545412,2.01383309789223,1.01210121065378,1.0,1.04370872573097,1.0
33.625,9.375,1.25160712734068,1.03546714059787,2.86268999080847,1.01485148736156,1.0,1.09830799669322,1.0
33.875,9.375,1.33519089892563,1.03638813932343,2.75546595601752,1.03735373456879,1.0,1.19426462909963,1.0
34.125,9.375,1.0,1.06302809597242,1.56196048944303,1.0,1.0,1.02925819925743,1.0
34.375,9.375,2.19338306370523,1.42429143485456,4.20681981757136,1.0,1.0,1.12201955058787,1.0
